State,County,Name,Year,Total,Native,Foreign-born,Percent Foreign-born
Washington,Clallam County,"Clallam County, Washington",2010,71515.0,67599.0,3916.0,5.475774313081172
Washington,Clark County,"Clark County, Washington",2010,427044.0,383639.0,43405.0,10.164058036174259
Washington,Cowlitz County,"Cowlitz County, Washington",2010,102501.0,96656.0,5845.0,5.702383391381548
Washington,Franklin County,"Franklin County, Washington",2010,79223.0,57750.0,21473.0,27.104502480340305
Washington,Grant County,"Grant County, Washington",2010,89744.0,73850.0,15894.0,17.71037618113746
Washington,Grays Harbor County,"Grays Harbor County, Washington",2010,72882.0,68431.0,4451.0,6.107132076507231
Washington,Island County,"Island County, Washington",2010,78681.0,72054.0,6627.0,8.422617912837914
Washington,King County,"King County, Washington",2010,1937961.0,1543690.0,394271.0,20.344630258297254
Washington,Kitsap County,"Kitsap County, Washington",2010,251809.0,236923.0,14886.0,5.911623492408928
Washington,Lewis County,"Lewis County, Washington",2010,75487.0,72448.0,3039.0,4.025858757136991
Washington,Pierce County,"Pierce County, Washington",2010,795628.0,715434.0,80194.0,10.07933355789389
Washington,Skagit County,"Skagit County, Washington",2010,117102.0,105965.0,11137.0,9.510512203036669
Washington,Snohomish County,"Snohomish County, Washington",2010,715470.0,611533.0,103937.0,14.527094078018646
Washington,Spokane County,"Spokane County, Washington",2010,472147.0,445933.0,26214.0,5.552084414387892
Washington,Thurston County,"Thurston County, Washington",2010,253087.0,235398.0,17689.0,6.989296170881949
Washington,Whatcom County,"Whatcom County, Washington",2010,201628.0,179234.0,22394.0,11.106592338365703
Washington,Yakima County,"Yakima County, Washington",2010,244485.0,199335.0,45150.0,18.467390637462422
West Virginia,Berkeley County,"Berkeley County, West Virginia",2010,104641.0,100935.0,3706.0,3.5416328207872634
West Virginia,Cabell County,"Cabell County, West Virginia",2010,96378.0,95163.0,1215.0,1.2606611467347322
West Virginia,Harrison County,"Harrison County, West Virginia",2010,69233.0,68693.0,540.0,0.7799748674764924
West Virginia,Kanawha County,"Kanawha County, West Virginia",2010,192976.0,190085.0,2891.0,1.4981137550783516
West Virginia,Monongalia County,"Monongalia County, West Virginia",2010,96791.0,92470.0,4321.0,4.4642580405202965
West Virginia,Raleigh County,"Raleigh County, West Virginia",2010,78904.0,77822.0,1082.0,1.3712866267869817
West Virginia,Wood County,"Wood County, West Virginia",2010,86990.0,86432.0,558.0,0.6414530405793769
Wisconsin,Brown County,"Brown County, Wisconsin",2010,248506.0,237031.0,11475.0,4.617594746203311
Wisconsin,Dane County,"Dane County, Wisconsin",2010,489309.0,449507.0,39802.0,8.134328205694153
Wisconsin,Dodge County,"Dodge County, Wisconsin",2010,88748.0,86658.0,2090.0,2.3549826474962816
Wisconsin,Eau Claire County,"Eau Claire County, Wisconsin",2010,98928.0,96600.0,2328.0,2.3532265890344495
Wisconsin,Fond du Lac County,"Fond du Lac County, Wisconsin",2010,101665.0,99012.0,2653.0,2.6095509762455125
Wisconsin,Jefferson County,"Jefferson County, Wisconsin",2010,83693.0,80793.0,2900.0,3.4650448663568043
Wisconsin,Kenosha County,"Kenosha County, Wisconsin",2010,166671.0,156273.0,10398.0,6.238637795417319
Wisconsin,La Crosse County,"La Crosse County, Wisconsin",2010,114874.0,112090.0,2784.0,2.4235249055486885
Wisconsin,Manitowoc County,"Manitowoc County, Wisconsin",2010,81349.0,79212.0,2137.0,2.6269530049539638
Wisconsin,Marathon County,"Marathon County, Wisconsin",2010,134104.0,129807.0,4297.0,3.204229553182605
Wisconsin,Milwaukee County,"Milwaukee County, Wisconsin",2010,948944.0,871032.0,77912.0,8.21038965418402
Wisconsin,Outagamie County,"Outagamie County, Wisconsin",2010,176912.0,169608.0,7304.0,4.128606312743059
Wisconsin,Ozaukee County,"Ozaukee County, Wisconsin",2010,86365.0,82565.0,3800.0,4.399930527412725
Wisconsin,Portage County,"Portage County, Wisconsin",2010,70053.0,67691.0,2362.0,3.371732830856637
Wisconsin,Racine County,"Racine County, Wisconsin",2010,195510.0,184826.0,10684.0,5.464682113446882
Wisconsin,Rock County,"Rock County, Wisconsin",2010,160310.0,153448.0,6862.0,4.280456615307841
Wisconsin,Sheboygan County,"Sheboygan County, Wisconsin",2010,115472.0,109547.0,5925.0,5.131114036303173
Wisconsin,St. Croix County,"St. Croix County, Wisconsin",2010,84442.0,82572.0,1870.0,2.214537789251794
Wisconsin,Walworth County,"Walworth County, Wisconsin",2010,102205.0,95848.0,6357.0,6.219852257717333
Wisconsin,Washington County,"Washington County, Wisconsin",2010,131971.0,129036.0,2935.0,2.223973448712217
Wisconsin,Waukesha County,"Waukesha County, Wisconsin",2010,389964.0,374426.0,15538.0,3.9844703613666903
Wisconsin,Winnebago County,"Winnebago County, Wisconsin",2010,167059.0,160659.0,6400.0,3.830981868681125
Wisconsin,Wood County,"Wood County, Wisconsin",2010,74793.0,73067.0,1726.0,2.307702592488602
Wyoming,Laramie County,"Laramie County, Wyoming",2010,92127.0,90451.0,1676.0,1.8192278050951405
Wyoming,Natrona County,"Natrona County, Wyoming",2010,75507.0,74188.0,1319.0,1.7468579072139008
Alabama,Baldwin County,"Baldwin County, Alabama",2011,186717.0,179735.0,6982.0,3.7393488541482562
Alabama,Calhoun County,"Calhoun County, Alabama",2011,117797.0,115488.0,2309.0,1.9601517865480447
Alabama,Cullman County,"Cullman County, Alabama",2011,80536.0,78913.0,1623.0,2.015247839475514
Alabama,DeKalb County,"DeKalb County, Alabama",2011,71375.0,66245.0,5130.0,7.187390542907181
Alabama,Elmore County,"Elmore County, Alabama",2011,80162.0,79402.0,760.0,0.9480801377211148
Alabama,Etowah County,"Etowah County, Alabama",2011,104303.0,101992.0,2311.0,2.215660144003528
Alabama,Houston County,"Houston County, Alabama",2011,102369.0,99968.0,2401.0,2.345436606785257
Alabama,Jefferson County,"Jefferson County, Alabama",2011,658931.0,629405.0,29526.0,4.480894054157416
Alabama,Lauderdale County,"Lauderdale County, Alabama",2011,92781.0,90899.0,1882.0,2.0284325454565053
Alabama,Lee County,"Lee County, Alabama",2011,143468.0,136052.0,7416.0,5.169096941478239
Alabama,Limestone County,"Limestone County, Alabama",2011,85369.0,81533.0,3836.0,4.4934343848469585
Alabama,Madison County,"Madison County, Alabama",2011,340111.0,325061.0,15050.0,4.425025947411286
Alabama,Marshall County,"Marshall County, Alabama",2011,94166.0,86934.0,7232.0,7.680054372066351
Alabama,Mobile County,"Mobile County, Alabama",2011,412577.0,398433.0,14144.0,3.428208552585336
Alabama,Montgomery County,"Montgomery County, Alabama",2011,232032.0,223288.0,8744.0,3.7684457316232245
Alabama,Morgan County,"Morgan County, Alabama",2011,119953.0,112756.0,7197.0,5.99984994122698
Alabama,Shelby County,"Shelby County, Alabama",2011,197936.0,187821.0,10115.0,5.110237652574569
Alabama,St. Clair County,"St. Clair County, Alabama",2011,84398.0,82759.0,1639.0,1.9419891466622434
Alabama,Talladega County,"Talladega County, Alabama",2011,81664.0,80631.0,1033.0,1.264939263322884
Alabama,Tuscaloosa County,"Tuscaloosa County, Alabama",2011,197211.0,189675.0,7536.0,3.8212878591964947
Alabama,Walker County,"Walker County, Alabama",2011,66661.0,65780.0,881.0,1.3216123370486492
Alaska,Anchorage Municipality,"Anchorage Municipality, Alaska",2011,295570.0,269465.0,26105.0,8.83208715363535
Alaska,Fairbanks North Star Borough,"Fairbanks North Star Borough, Alaska",2011,99192.0,93484.0,5708.0,5.754496330349221
Alaska,Matanuska-Susitna Borough,"Matanuska-Susitna Borough, Alaska",2011,91946.0,86413.0,5533.0,6.0176625410567075
Arizona,Apache County,"Apache County, Arizona",2011,72401.0,70588.0,1813.0,2.504109059267137
Arizona,Cochise County,"Cochise County, Arizona",2011,133289.0,117845.0,15444.0,11.586852628498976
Arizona,Coconino County,"Coconino County, Arizona",2011,134511.0,126548.0,7963.0,5.9199619361985265
Arizona,Maricopa County,"Maricopa County, Arizona",2011,3880244.0,3299239.0,581005.0,14.973414043034408
Arizona,Mohave County,"Mohave County, Arizona",2011,202351.0,189845.0,12506.0,6.180349985915563
Arizona,Navajo County,"Navajo County, Arizona",2011,107398.0,105197.0,2201.0,2.049386394532487
Arizona,Pima County,"Pima County, Arizona",2011,989569.0,861541.0,128028.0,12.937753708937933
Arizona,Pinal County,"Pinal County, Arizona",2011,382992.0,345511.0,37481.0,9.786366294857334
Arizona,Yavapai County,"Yavapai County, Arizona",2011,211888.0,197948.0,13940.0,6.578947368421052
Arizona,Yuma County,"Yuma County, Arizona",2011,200870.0,154084.0,46786.0,23.291681186837256
Arkansas,Benton County,"Benton County, Arkansas",2011,227556.0,199251.0,28305.0,12.438696408796076
Arkansas,Craighead County,"Craighead County, Arkansas",2011,98315.0,95953.0,2362.0,2.402481818644154
Arkansas,Faulkner County,"Faulkner County, Arkansas",2011,116342.0,113329.0,3013.0,2.5897784119234672
Arkansas,Garland County,"Garland County, Arkansas",2011,97124.0,95297.0,1827.0,1.8811004489106709
Arkansas,Jefferson County,"Jefferson County, Arkansas",2011,76246.0,75600.0,646.0,0.847257561052383
Arkansas,Lonoke County,"Lonoke County, Arkansas",2011,69341.0,67949.0,1392.0,2.007470327800291
Arkansas,Pulaski County,"Pulaski County, Arkansas",2011,386299.0,366492.0,19807.0,5.1273754268066964
Arkansas,Saline County,"Saline County, Arkansas",2011,109526.0,107641.0,1885.0,1.7210525354710298
Arkansas,Sebastian County,"Sebastian County, Arkansas",2011,127127.0,115278.0,11849.0,9.320600659183336
Arkansas,Washington County,"Washington County, Arkansas",2011,207521.0,183349.0,24172.0,11.647977795018335
Arkansas,White County,"White County, Arkansas",2011,78167.0,76697.0,1470.0,1.8805889953560966
California,Alameda County,"Alameda County, California",2011,1529875.0,1057978.0,471897.0,30.84546123049269
California,Butte County,"Butte County, California",2011,220266.0,203005.0,17261.0,7.83643412964325
California,Contra Costa County,"Contra Costa County, California",2011,1066096.0,821109.0,244987.0,22.97982545661929
California,El Dorado County,"El Dorado County, California",2011,180938.0,163580.0,17358.0,9.59334136555063
California,Fresno County,"Fresno County, California",2011,942904.0,729787.0,213117.0,22.602194921222097
California,Humboldt County,"Humboldt County, California",2011,134761.0,127104.0,7657.0,5.681910938624676
California,Imperial County,"Imperial County, California",2011,177057.0,118759.0,58298.0,32.926119837114605
California,Kern County,"Kern County, California",2011,851710.0,678297.0,173413.0,20.360568738185535
California,Kings County,"Kings County, California",2011,153765.0,123449.0,30316.0,19.715800084544597
California,Lake County,"Lake County, California",2011,64323.0,58884.0,5439.0,8.455762324518446
California,Los Angeles County,"Los Angeles County, California",2011,9889056.0,6414495.0,3474561.0,35.13541636330101
California,Madera County,"Madera County, California",2011,152925.0,119518.0,33407.0,21.845349027300966
California,Marin County,"Marin County, California",2011,255031.0,210493.0,44538.0,17.463759307692005
California,Mendocino County,"Mendocino County, California",2011,87553.0,77070.0,10483.0,11.973319018194694
California,Merced County,"Merced County, California",2011,259898.0,191291.0,68607.0,26.3976636988357
California,Monterey County,"Monterey County, California",2011,421898.0,290166.0,131732.0,31.223660695239136
California,Napa County,"Napa County, California",2011,138088.0,104868.0,33220.0,24.057122994032788
California,Nevada County,"Nevada County, California",2011,98612.0,94818.0,3794.0,3.8474019389120997
California,Orange County,"Orange County, California",2011,3055745.0,2120279.0,935466.0,30.613352881212275
California,Placer County,"Placer County, California",2011,357138.0,321585.0,35553.0,9.954975387665273
California,Riverside County,"Riverside County, California",2011,2239620.0,1751882.0,487738.0,21.77771229047785
California,Sacramento County,"Sacramento County, California",2011,1436105.0,1145514.0,290591.0,20.234662507267924
California,San Bernardino County,"San Bernardino County, California",2011,2065377.0,1635103.0,430274.0,20.83270996045758
California,San Diego County,"San Diego County, California",2011,3140069.0,2405211.0,734858.0,23.402606758004364
California,San Francisco County,"San Francisco County, California",2011,812826.0,512116.0,300710.0,36.99561775829021
California,San Joaquin County,"San Joaquin County, California",2011,696214.0,537404.0,158810.0,22.810515157695765
California,San Luis Obispo County,"San Luis Obispo County, California",2011,271969.0,242034.0,29935.0,11.006769153837386
California,San Mateo County,"San Mateo County, California",2011,727209.0,485739.0,241470.0,33.20503459115605
California,Santa Barbara County,"Santa Barbara County, California",2011,426878.0,323840.0,103038.0,24.13757560708212
California,Santa Clara County,"Santa Clara County, California",2011,1809378.0,1141166.0,668212.0,36.930481082449326
California,Santa Cruz County,"Santa Cruz County, California",2011,264298.0,215231.0,49067.0,18.565028868928255
California,Shasta County,"Shasta County, California",2011,177774.0,167913.0,9861.0,5.546930372270411
California,Solano County,"Solano County, California",2011,416471.0,334232.0,82239.0,19.74663301886566
California,Sonoma County,"Sonoma County, California",2011,488116.0,408992.0,79124.0,16.210081210204134
California,Stanislaus County,"Stanislaus County, California",2011,518522.0,409744.0,108778.0,20.978473430249824
California,Sutter County,"Sutter County, California",2011,94919.0,73426.0,21493.0,22.643517104057143
California,Tulare County,"Tulare County, California",2011,449253.0,344874.0,104379.0,23.233901610005944
California,Ventura County,"Ventura County, California",2011,831771.0,648784.0,182987.0,21.999685009455728
California,Yolo County,"Yolo County, California",2011,202054.0,155204.0,46850.0,23.18687083650905
California,Yuba County,"Yuba County, California",2011,72578.0,64768.0,7810.0,10.760836617156714
Colorado,Adams County,"Adams County, Colorado",2011,451443.0,385576.0,65867.0,14.590324802909779
Colorado,Arapahoe County,"Arapahoe County, Colorado",2011,584948.0,495379.0,89569.0,15.312301264385894
Colorado,Boulder County,"Boulder County, Colorado",2011,299378.0,266525.0,32853.0,10.973752246324045
Colorado,Denver County,"Denver County, Colorado",2011,619968.0,518883.0,101085.0,16.30487379993806
Colorado,Douglas County,"Douglas County, Colorado",2011,292167.0,272817.0,19350.0,6.622924560268613
Colorado,El Paso County,"El Paso County, Colorado",2011,636963.0,592373.0,44590.0,7.000406617024852
Colorado,Jefferson County,"Jefferson County, Colorado",2011,539884.0,508660.0,31224.0,5.783464596098422
Colorado,Larimer County,"Larimer County, Colorado",2011,305525.0,288151.0,17374.0,5.686605024138777
Colorado,Mesa County,"Mesa County, Colorado",2011,147083.0,141148.0,5935.0,4.03513662353909
Colorado,Pueblo County,"Pueblo County, Colorado",2011,160545.0,154837.0,5708.0,3.55538945467003
Colorado,Weld County,"Weld County, Colorado",2011,258638.0,240650.0,17988.0,6.9548944857290875
Connecticut,Fairfield County,"Fairfield County, Connecticut",2011,925899.0,745171.0,180728.0,19.519191618092254
Connecticut,Hartford County,"Hartford County, Connecticut",2011,894705.0,759453.0,135252.0,15.116937985145942
Connecticut,Litchfield County,"Litchfield County, Connecticut",2011,188789.0,176353.0,12436.0,6.587248197723385
Connecticut,Middlesex County,"Middlesex County, Connecticut",2011,166043.0,154031.0,12012.0,7.23427064073764
Connecticut,New Haven County,"New Haven County, Connecticut",2011,861113.0,762070.0,99043.0,11.501742512306746
Connecticut,New London County,"New London County, Connecticut",2011,273502.0,251127.0,22375.0,8.180927378958838
Connecticut,Tolland County,"Tolland County, Connecticut",2011,152507.0,141550.0,10957.0,7.184588248408271
Connecticut,Windham County,"Windham County, Connecticut",2011,118151.0,112631.0,5520.0,4.671987541366556
Delaware,Kent County,"Kent County, Delaware",2011,164834.0,157547.0,7287.0,4.420811240399432
Delaware,New Castle County,"New Castle County, Delaware",2011,541971.0,487652.0,54319.0,10.022491978353084
Delaware,Sussex County,"Sussex County, Delaware",2011,200330.0,185574.0,14756.0,7.365846353516697
District of Columbia,District of Columbia,"District of Columbia, District of Columbia",2011,617996.0,534397.0,83599.0,13.527433834523201
Florida,Alachua County,"Alachua County, Florida",2011,249365.0,221089.0,28276.0,11.339201571992861
Florida,Bay County,"Bay County, Florida",2011,169856.0,161451.0,8405.0,4.948309155990957
Florida,Brevard County,"Brevard County, Florida",2011,543566.0,496967.0,46599.0,8.572832002001597
Florida,Broward County,"Broward County, Florida",2011,1780172.0,1222430.0,557742.0,31.330792754857395
Florida,Charlotte County,"Charlotte County, Florida",2011,160511.0,142031.0,18480.0,11.51322962289189
Florida,Citrus County,"Citrus County, Florida",2011,140031.0,135097.0,4934.0,3.5235055094943264
Florida,Clay County,"Clay County, Florida",2011,192370.0,181285.0,11085.0,5.76233300410667
Florida,Collier County,"Collier County, Florida",2011,328134.0,250150.0,77984.0,23.765900516252504
Florida,Columbia County,"Columbia County, Florida",2011,67485.0,63671.0,3814.0,5.651626287323109
Florida,Duval County,"Duval County, Florida",2011,870709.0,788201.0,82508.0,9.475955801536449
Florida,Escambia County,"Escambia County, Florida",2011,299114.0,279572.0,19542.0,6.53329499789378
