Name,Year,Total,Native,Foreign-born,Percent Foreign-born
"Bolingbrook village, Illinois",2017,72155.0,54016.0,18139.0,25.138937010602174
"Joliet city, Illinois",2017,147150.0,123126.0,24024.0,16.326197757390418
"Chicago city, Illinois",2017,2716462.0,2152774.0,563688.0,20.75081484666452
"Springfield city, Illinois",2017,114663.0,108907.0,5756.0,5.019927962812765
"Naperville city, Illinois",2017,148584.0,118543.0,30041.0,20.218193075970493
"Waukegan city, Illinois",2017,88805.0,61232.0,27573.0,31.048927425257588
"Elgin city, Illinois",2017,114459.0,87181.0,27278.0,23.832114556304003
"Bloomington city, Illinois",2017,77941.0,70036.0,7905.0,10.142287114612335
"Aurora city, Illinois",2017,202548.0,144284.0,58264.0,28.765527183679918
"Arlington Heights village, Illinois",2017,75097.0,60259.0,14838.0,19.758445743505067
"Schaumburg village, Illinois",2017,73118.0,49880.0,23238.0,31.781503870455975
"Decatur city, Illinois",2017,68645.0,66758.0,1887.0,2.748925631874135
"Palatine village, Illinois",2017,68610.0,50087.0,18523.0,26.9975222270806
"Cicero town, Illinois",2017,82560.0,49146.0,33414.0,40.47238372093023
"Peoria city, Illinois",2017,115637.0,105145.0,10492.0,9.073220509006633
"Rockford city, Illinois",2017,148287.0,127820.0,20467.0,13.802288804817683
"Evanston city, Illinois",2017,74752.0,59055.0,15697.0,20.99876926369863
"Skokie village, Illinois",2017,63984.0,39373.0,24611.0,38.46430357589397
"Chicago city, Illinois",2018,2705988.0,2165250.0,540738.0,19.98301544574477
"Bolingbrook village, Illinois",2018,74224.0,55917.0,18307.0,24.664528993317525
"Joliet city, Illinois",2018,149356.0,126560.0,22796.0,15.262861887035003
"Aurora city, Illinois",2018,206389.0,156694.0,49695.0,24.078318127419582
"Naperville city, Illinois",2018,147823.0,119701.0,28122.0,19.02410315038932
"Evanston city, Illinois",2018,74110.0,61934.0,12176.0,16.4296316286601
"Skokie village, Illinois",2018,63292.0,39746.0,23546.0,37.202174050432916
"Palatine village, Illinois",2018,68017.0,49776.0,18241.0,26.81829542614346
"Schaumburg village, Illinois",2018,73970.0,48722.0,25248.0,34.1327565229147
"Arlington Heights village, Illinois",2018,77259.0,59810.0,17449.0,22.585070994964987
"Springfield city, Illinois",2018,114512.0,108897.0,5615.0,4.903416235853011
"Champaign city, Illinois",2018,88033.0,74268.0,13765.0,15.636181886338077
"Cicero town, Illinois",2018,81602.0,50908.0,30694.0,37.61427415994706
"Elgin city, Illinois",2018,110893.0,81691.0,29202.0,26.333492646064222
"Bloomington city, Illinois",2018,77955.0,69514.0,8441.0,10.82804181899814
"Rockford city, Illinois",2018,147676.0,131467.0,16209.0,10.976055689482381
"Waukegan city, Illinois",2018,82934.0,58001.0,24933.0,30.06366508307811
"Peoria city, Illinois",2018,115720.0,106134.0,9586.0,8.283788454891116
"Decatur city, Illinois",2018,71860.0,70659.0,1201.0,1.6713053158920121
"Schaumburg village, Illinois",2019,72862.0,48850.0,24012.0,32.95545002882161
"Waukegan city, Illinois",2019,86262.0,61947.0,24315.0,28.187382625026082
"Springfield city, Illinois",2019,114171.0,109241.0,4930.0,4.318084277093132
"Champaign city, Illinois",2019,88919.0,75943.0,12976.0,14.593056602076047
"Rockford city, Illinois",2019,143707.0,127593.0,16114.0,11.213093307911235
"Aurora city, Illinois",2019,198827.0,147150.0,51677.0,25.99093684459354
"Bolingbrook village, Illinois",2019,73304.0,56486.0,16818.0,22.942813489031977
"Joliet city, Illinois",2019,148806.0,127032.0,21774.0,14.632474496996089
"Arlington Heights village, Illinois",2019,71825.0,56598.0,15227.0,21.20013922728855
"Cicero town, Illinois",2019,80801.0,54040.0,26761.0,33.119639608420684
"Chicago city, Illinois",2019,2693959.0,2146254.0,547705.0,20.33085878441357
"Naperville city, Illinois",2019,149640.0,118682.0,30958.0,20.688318631381982
"Peoria city, Illinois",2019,109936.0,102946.0,6990.0,6.358244796972784
"Decatur city, Illinois",2019,69553.0,67282.0,2271.0,3.265135939499374
"Elgin city, Illinois",2019,110889.0,85799.0,25090.0,22.62622983343704
"Bloomington city, Illinois",2019,77323.0,68570.0,8753.0,11.320047075255745
"Palatine village, Illinois",2019,67436.0,53138.0,14298.0,21.202325167566286
"Evanston city, Illinois",2019,73470.0,60264.0,13206.0,17.974683544303797
"Skokie village, Illinois",2019,62691.0,34024.0,28667.0,45.727456891738846
"Springfield city, Illinois",2021,114340.0,108458.0,5882.0,5.144306454434144
"Joliet city, Illinois",2021,152563.0,129064.0,23499.0,15.402817196830162
"Waukegan city, Illinois",2021,85791.0,56363.0,29428.0,34.301966406732646
"Arlington Heights village, Illinois",2021,75579.0,60532.0,15047.0,19.908969422723246
"Aurora city, Illinois",2021,183491.0,136766.0,46725.0,25.464464197154086
"Bloomington city, Illinois",2021,78283.0,70587.0,7696.0,9.830997790069365
"Bolingbrook village, Illinois",2021,74526.0,59304.0,15222.0,20.425086546976896
"Champaign city, Illinois",2021,89116.0,76065.0,13051.0,14.644957134521297
"Chicago city, Illinois",2021,2696561.0,2146882.0,549679.0,20.384445224862333
"Naperville city, Illinois",2021,148863.0,117549.0,31314.0,21.035448701154753
"Cicero town, Illinois",2021,83167.0,47606.0,35561.0,42.75854605793163
"Decatur city, Illinois",2021,70676.0,68407.0,2269.0,3.2104250382025015
"Palatine village, Illinois",2021,66272.0,49918.0,16354.0,24.677088363109608
"Peoria city, Illinois",2021,110915.0,96778.0,14137.0,12.745796330523373
"Elgin city, Illinois",2021,117850.0,85728.0,32122.0,27.25668222316504
"Evanston city, Illinois",2021,77532.0,66287.0,11245.0,14.503688799463447
"Rockford city, Illinois",2021,148539.0,132613.0,15926.0,10.721763307952793
"Schaumburg village, Illinois",2021,75913.0,53099.0,22814.0,30.05282362704675
"Skokie village, Illinois",2021,66410.0,43952.0,22458.0,33.81719620539075
"Arlington Heights village, Illinois",2022,74207.0,58345.0,15862.0,21.375341948872748
"Aurora city, Illinois",2022,182336.0,130320.0,52016.0,28.52755352755353
"Bloomington city, Illinois",2022,78874.0,72418.0,6456.0,8.185206785505997
"Bolingbrook village, Illinois",2022,75444.0,56153.0,19291.0,25.56995917501723
"Champaign city, Illinois",2022,89245.0,76809.0,12436.0,13.934674211440418
"Chicago city, Illinois",2022,2665064.0,2116612.0,548452.0,20.579318170220304
"Cicero town, Illinois",2022,81916.0,50747.0,31169.0,38.049953611016164
"Decatur city, Illinois",2022,70396.0,68751.0,1645.0,2.3367804988919825
"Elgin city, Illinois",2022,109634.0,83009.0,26625.0,24.285349435394128
"Evanston city, Illinois",2022,75538.0,65138.0,10400.0,13.76790489554926
"Joliet city, Illinois",2022,147696.0,125449.0,22247.0,15.062696349257934
"Naperville city, Illinois",2022,148508.0,115908.0,32600.0,21.951679370808307
"Palatine village, Illinois",2022,65428.0,50161.0,15267.0,23.334046585559697
"Peoria city, Illinois",2022,109221.0,100720.0,8501.0,7.783301746001227
"Rockford city, Illinois",2022,145835.0,130706.0,15129.0,10.374052867967224
"Schaumburg village, Illinois",2022,78285.0,51401.0,26884.0,34.34118924442741
"Skokie village, Illinois",2022,65503.0,39432.0,26071.0,39.80123047799338
"Springfield city, Illinois",2022,113331.0,107459.0,5872.0,5.1812831440647305
"Waukegan city, Illinois",2022,86472.0,59420.0,27052.0,31.284115089277453
"Arlington Heights village, Illinois",2023,77699.0,58868.0,18831.0,24.235833151005803
"Aurora city, Illinois",2023,179355.0,139204.0,40151.0,22.38632878927267
"Bloomington city, Illinois",2023,78591.0,70309.0,8282.0,10.538102327238489
"Bolingbrook village, Illinois",2023,75121.0,55002.0,20119.0,26.782124838593734
"Champaign city, Illinois",2023,89191.0,75271.0,13920.0,15.606955858774988
"Chicago city, Illinois",2023,2664454.0,2104064.0,560390.0,21.032076365364162
"Cicero town, Illinois",2023,81006.0,48632.0,32374.0,39.964940868577635
"Decatur city, Illinois",2023,66594.0,64500.0,2094.0,3.144427425894224
"Elgin city, Illinois",2023,118799.0,83741.0,35058.0,29.510349413715602
"Evanston city, Illinois",2023,75073.0,60788.0,14285.0,19.028145937953724
"Joliet city, Illinois",2023,147944.0,122850.0,25094.0,16.96182339263505
"Naperville city, Illinois",2023,151220.0,117432.0,33788.0,22.34360534320857
"Palatine village, Illinois",2023,65176.0,49098.0,16078.0,24.66858966490733
"Peoria city, Illinois",2023,113442.0,100996.0,12446.0,10.971245217820561
"Rockford city, Illinois",2023,146219.0,129013.0,17206.0,11.76728058597036
"Schaumburg village, Illinois",2023,76128.0,47701.0,28427.0,37.34105716687684
"Skokie village, Illinois",2023,64939.0,39096.0,25843.0,39.79580837401254
"Springfield city, Illinois",2023,112327.0,106331.0,5996.0,5.337986414664328
"Waukegan city, Illinois",2023,89097.0,59529.0,29568.0,33.18630256911007
"Arlington Heights village, Illinois",2024,75472.0,58641.0,16831.0,22.300985796056814
"Aurora city, Illinois",2024,180791.0,128408.0,52383.0,28.974340536863007
"Bloomington city, Illinois",2024,79239.0,71726.0,7513.0,9.481442219109278
"Bolingbrook village, Illinois",2024,73856.0,58386.0,15470.0,20.946165511265164
"Champaign city, Illinois",2024,91951.0,77875.0,14076.0,15.308153255538276
"Chicago city, Illinois",2024,2721326.0,2123911.0,597415.0,21.953084635945856
"Cicero town, Illinois",2024,82093.0,48741.0,33352.0,40.627093662066194
"Decatur city, Illinois",2024,66528.0,64962.0,1566.0,2.353896103896104
"Elgin city, Illinois",2024,115541.0,87926.0,27615.0,23.90060671103764
"Evanston city, Illinois",2024,75994.0,63847.0,12147.0,15.984156643945575
"Joliet city, Illinois",2024,151937.0,127159.0,24778.0,16.308075057425118
"Naperville city, Illinois",2024,153337.0,121141.0,32196.0,20.99688920482336
"Palatine village, Illinois",2024,65890.0,49706.0,16184.0,24.562149036272576
"Peoria city, Illinois",2024,115996.0,107077.0,8919.0,7.689058243387703
"Rockford city, Illinois",2024,144779.0,126940.0,17839.0,12.321538344649431
"Schaumburg village, Illinois",2024,78223.0,50294.0,27929.0,35.704332485330404
"Skokie village, Illinois",2024,65847.0,42707.0,23140.0,35.14207177244217
"Springfield city, Illinois",2024,112170.0,106209.0,5961.0,5.314255148435411
"Waukegan city, Illinois",2024,92114.0,67216.0,24898.0,27.029550339796337
"Bloomington city, Indiana",2005,55406.0,49283.0,6123.0,11.051149694978884
"Evansville city, Indiana",2005,110708.0,108048.0,2660.0,2.402717057484554
"Fort Wayne city, Indiana",2005,219346.0,204717.0,14629.0,6.669371677623481
"Gary city, Indiana",2005,97057.0,96054.0,1003.0,1.0334133550387916
"Hammond city, Indiana",2005,72507.0,63953.0,8554.0,11.797481622464039
"Indianapolis city (balance), Indiana",2005,765310.0,714015.0,51295.0,6.70251270726895
"Muncie city, Indiana",2005,56843.0,55246.0,1597.0,2.809492813539046
"South Bend city, Indiana",2005,97070.0,87932.0,9138.0,9.413825074688368
"Bloomington city, Indiana",2006,66295.0,59620.0,6675.0,10.06863262689494
"Evansville city, Indiana",2006,117232.0,114597.0,2635.0,2.247679814385151
"Fort Wayne city, Indiana",2006,252121.0,236156.0,15965.0,6.332276962252252
"Gary city, Indiana",2006,85444.0,84533.0,911.0,1.0661954028369458
"Hammond city, Indiana",2006,80344.0,70538.0,9806.0,12.2050184207906
"Indianapolis city (balance), Indiana",2006,789306.0,737927.0,51379.0,6.509389260945691
"Muncie city, Indiana",2006,61683.0,59987.0,1696.0,2.7495420131965047
"South Bend city, Indiana",2006,100435.0,90906.0,9529.0,9.4877283815403
"Bloomington city, Indiana",2007,78380.0,71387.0,6993.0,8.921918856851239
"Evansville city, Indiana",2007,110211.0,108013.0,2198.0,1.9943562802261117
"Fishers town, Indiana",2007,62870.0,58768.0,4102.0,6.524574518848418
"Fort Wayne city, Indiana",2007,250284.0,236269.0,14015.0,5.599638810311487
